transport_type,line_number,vehicle_id,fleet_number,lat,lon,heading_deg,speed_kmh,floor_type,destination,snapshot_ts,snapshot_date
2,8,1710,20,59.44046,24.73978,237,,Z,Väike-Õismäe,2026-05-23 09:16:09+03,2026-05-23
2,8,1829,77,59.48128,24.89085,139,,Z,Äigrumäe,2026-05-23 09:16:09+03,2026-05-23
2,8,1038,105,59.4125,24.63593,,,Z,,2026-05-23 09:16:39+03,2026-05-23
2,8,1186,51,59.4437,24.79639,44,,Z,Äigrumäe,2026-05-23 09:16:39+03,2026-05-23
2,8,1236,36,59.46861,24.83424,194,,Z,Väike-Õismäe,2026-05-23 09:16:39+03,2026-05-23
2,8,1474,4,59.41203,24.63432,181,,Z,Väike-Õismäe,2026-05-23 09:16:39+03,2026-05-23
2,8,1476,63,59.42916,24.70397,91,,Z,Äigrumäe,2026-05-23 09:16:39+03,2026-05-23
2,8,1710,20,59.43975,24.73771,236,,Z,Väike-Õismäe,2026-05-23 09:16:39+03,2026-05-23
2,8,1829,77,59.48128,24.89085,139,,Z,Äigrumäe,2026-05-23 09:16:39+03,2026-05-23
2,8,1038,105,59.41249,24.63593,,,Z,,2026-05-23 09:17:09+03,2026-05-23
2,8,1186,51,59.44599,24.79997,38,,Z,Äigrumäe,2026-05-23 09:17:09+03,2026-05-23
2,8,1236,36,59.46709,24.83263,196,,Z,Väike-Õismäe,2026-05-23 09:17:09+03,2026-05-23
2,8,1474,4,59.41174,24.63527,120,,Z,Väike-Õismäe,2026-05-23 09:17:09+03,2026-05-23
2,8,1476,63,59.42918,24.70426,91,,Z,Äigrumäe,2026-05-23 09:17:09+03,2026-05-23
2,8,1710,20,59.4395,24.73705,236,,Z,Väike-Õismäe,2026-05-23 09:17:09+03,2026-05-23
2,8,1829,77,59.48128,24.89085,139,,Z,Äigrumäe,2026-05-23 09:17:09+03,2026-05-23
2,8,1038,105,59.4125,24.63594,,,Z,,2026-05-23 09:17:39+03,2026-05-23
2,8,1186,51,59.44644,24.80067,38,,Z,Äigrumäe,2026-05-23 09:17:39+03,2026-05-23
2,8,1236,36,59.46672,24.8328,236,,Z,Väike-Õismäe,2026-05-23 09:17:39+03,2026-05-23
2,8,1474,4,59.41174,24.63527,120,,Z,Väike-Õismäe,2026-05-23 09:17:39+03,2026-05-23
2,8,1476,63,59.42919,24.70462,91,,Z,Äigrumäe,2026-05-23 09:17:39+03,2026-05-23
2,8,1710,20,59.43728,24.73354,204,,Z,Väike-Õismäe,2026-05-23 09:17:39+03,2026-05-23
2,8,1829,77,59.48128,24.89085,139,,Z,Äigrumäe,2026-05-23 09:17:39+03,2026-05-23
2,8,1038,105,59.4125,24.63594,,,Z,,2026-05-23 09:18:10+03,2026-05-23
2,8,1186,51,59.44837,24.80361,37,,Z,Äigrumäe,2026-05-23 09:18:10+03,2026-05-23
2,8,1236,36,59.46637,24.83277,236,,Z,Väike-Õismäe,2026-05-23 09:18:10+03,2026-05-23
2,8,1476,63,59.4297,24.70724,58,,Z,Äigrumäe,2026-05-23 09:18:10+03,2026-05-23
2,8,1710,20,59.43674,24.73306,203,,Z,Väike-Õismäe,2026-05-23 09:18:10+03,2026-05-23
2,8,1829,77,59.48128,24.89085,139,,Z,Äigrumäe,2026-05-23 09:18:10+03,2026-05-23
2,8,1038,105,59.41251,24.63592,,,Z,,2026-05-23 09:18:40+03,2026-05-23
2,8,1186,51,59.4486,24.80392,37,,Z,Äigrumäe,2026-05-23 09:18:40+03,2026-05-23
2,8,1236,36,59.46381,24.82771,225,,Z,Väike-Õismäe,2026-05-23 09:18:40+03,2026-05-23
2,8,1476,63,59.43132,24.71256,61,,Z,Äigrumäe,2026-05-23 09:18:40+03,2026-05-23
2,8,1710,20,59.43656,24.72972,270,,Z,Väike-Õismäe,2026-05-23 09:18:40+03,2026-05-23
2,8,1829,77,59.48128,24.89085,139,,Z,Äigrumäe,2026-05-23 09:18:40+03,2026-05-23
2,8,1038,105,59.41249,24.6359,,,Z,,2026-05-23 09:19:10+03,2026-05-23
2,8,1186,51,59.45044,24.80645,32,,Z,Äigrumäe,2026-05-23 09:19:10+03,2026-05-23
2,8,1236,36,59.46345,24.8269,225,,Z,Väike-Õismäe,2026-05-23 09:19:10+03,2026-05-23
2,8,1476,63,59.43138,24.71267,61,,Z,Äigrumäe,2026-05-23 09:19:10+03,2026-05-23
2,8,1710,20,59.43625,24.72812,256,,Z,Väike-Õismäe,2026-05-23 09:19:10+03,2026-05-23
2,8,1829,77,59.48128,24.89085,139,,Z,Äigrumäe,2026-05-23 09:19:10+03,2026-05-23
2,8,1038,105,59.41249,24.63591,,,Z,,2026-05-23 09:19:41+03,2026-05-23
2,8,1186,51,59.45303,24.80833,16,,Z,Äigrumäe,2026-05-23 09:19:41+03,2026-05-23
2,8,1236,36,59.46155,24.82157,244,,Z,Väike-Õismäe,2026-05-23 09:19:41+03,2026-05-23
2,8,1476,63,59.43253,24.7161,55,,Z,Äigrumäe,2026-05-23 09:19:41+03,2026-05-23
2,8,1710,20,59.43484,24.72453,219,,Z,Väike-Õismäe,2026-05-23 09:19:41+03,2026-05-23
2,8,1829,77,59.48128,24.89085,139,,Z,Äigrumäe,2026-05-23 09:19:41+03,2026-05-23
2,8,1038,105,59.41252,24.63591,,,Z,,2026-05-23 09:20:11+03,2026-05-23
2,8,1186,51,59.45496,24.80959,17,,Z,Äigrumäe,2026-05-23 09:20:11+03,2026-05-23
2,8,1236,36,59.46065,24.81773,244,,Z,Väike-Õismäe,2026-05-23 09:20:11+03,2026-05-23
2,8,1476,63,59.43348,24.71978,68,,Z,Äigrumäe,2026-05-23 09:20:11+03,2026-05-23
2,8,1710,20,59.43403,24.72242,247,,Z,Väike-Õismäe,2026-05-23 09:20:11+03,2026-05-23
2,8,1829,78,59.48128,24.89085,139,,Z,Väike-Õismäe,2026-05-23 09:20:11+03,2026-05-23
2,8,1038,105,59.41251,24.6359,,,Z,,2026-05-23 09:20:41+03,2026-05-23
2,8,1186,51,59.4575,24.81191,25,,Z,Äigrumäe,2026-05-23 09:20:41+03,2026-05-23
2,8,1236,36,59.46037,24.81681,238,,Z,Väike-Õismäe,2026-05-23 09:20:41+03,2026-05-23
2,8,1476,63,59.43377,24.72126,68,,Z,Äigrumäe,2026-05-23 09:20:41+03,2026-05-23
2,8,1710,20,59.4338,24.72116,250,,Z,Väike-Õismäe,2026-05-23 09:20:41+03,2026-05-23
2,8,1829,78,59.48128,24.89085,139,,Z,Väike-Õismäe,2026-05-23 09:20:41+03,2026-05-23
2,8,1038,105,59.41251,24.63589,,,Z,,2026-05-23 09:21:11+03,2026-05-23
2,8,1186,51,59.45908,24.81464,48,,Z,Äigrumäe,2026-05-23 09:21:11+03,2026-05-23
2,8,1236,36,59.45761,24.81152,218,,Z,Väike-Õismäe,2026-05-23 09:21:11+03,2026-05-23
2,8,1476,63,59.4342,24.72356,69,,Z,Äigrumäe,2026-05-23 09:21:11+03,2026-05-23
2,8,1710,20,59.43294,24.71686,249,,Z,Väike-Õismäe,2026-05-23 09:21:11+03,2026-05-23
2,8,1829,78,59.48128,24.89085,139,,Z,Väike-Õismäe,2026-05-23 09:21:11+03,2026-05-23
2,8,1038,105,59.4125,24.63592,,,Z,,2026-05-23 09:21:42+03,2026-05-23
2,8,1186,51,59.46077,24.81996,62,,Z,Äigrumäe,2026-05-23 09:21:42+03,2026-05-23
2,8,1236,36,59.45423,24.80852,203,,Z,Väike-Õismäe,2026-05-23 09:21:42+03,2026-05-23
2,8,1476,63,59.43457,24.72537,69,,Z,Äigrumäe,2026-05-23 09:21:42+03,2026-05-23
2,8,1710,20,59.4328,24.7163,242,,Z,Väike-Õismäe,2026-05-23 09:21:42+03,2026-05-23
2,8,1829,78,59.48102,24.89007,236,,Z,Väike-Õismäe,2026-05-23 09:21:42+03,2026-05-23
2,8,1038,105,59.41251,24.63591,,,Z,,2026-05-23 09:22:12+03,2026-05-23
2,8,1186,51,59.46132,24.82197,63,,Z,Äigrumäe,2026-05-23 09:22:12+03,2026-05-23
2,8,1236,36,59.45127,24.80667,200,,Z,Väike-Õismäe,2026-05-23 09:22:12+03,2026-05-23
2,8,1476,63,59.43477,24.72703,77,,Z,Äigrumäe,2026-05-23 09:22:12+03,2026-05-23
2,8,1710,20,59.43215,24.71371,241,,Z,Väike-Õismäe,2026-05-23 09:22:12+03,2026-05-23
2,8,1829,78,59.48329,24.88597,316,,Z,Väike-Õismäe,2026-05-23 09:22:12+03,2026-05-23
2,8,1038,105,59.41252,24.63593,,,Z,,2026-05-23 09:22:42+03,2026-05-23
2,8,1186,51,59.46248,24.82571,49,,Z,Äigrumäe,2026-05-23 09:22:42+03,2026-05-23
2,8,1236,36,59.44863,24.80337,216,,Z,Väike-Õismäe,2026-05-23 09:22:42+03,2026-05-23
2,8,1476,63,59.43497,24.73176,91,,Z,Äigrumäe,2026-05-23 09:22:42+03,2026-05-23
2,8,1710,20,59.43187,24.713,236,,Z,Väike-Õismäe,2026-05-23 09:22:42+03,2026-05-23
2,8,1829,78,59.48439,24.88426,328,,Z,Väike-Õismäe,2026-05-23 09:22:42+03,2026-05-23
2,8,1038,105,59.41251,24.63594,,,Z,,2026-05-23 09:23:12+03,2026-05-23
2,8,1186,51,59.46328,24.82741,44,,Z,Äigrumäe,2026-05-23 09:23:12+03,2026-05-23
2,8,1236,36,59.44672,24.80055,217,,Z,Väike-Õismäe,2026-05-23 09:23:12+03,2026-05-23
2,8,1476,63,59.43557,24.73281,2,,Z,Äigrumäe,2026-05-23 09:23:12+03,2026-05-23
2,8,1710,20,59.43084,24.70971,238,,Z,Väike-Õismäe,2026-05-23 09:23:12+03,2026-05-23
2,8,1829,78,59.48646,24.88203,332,,Z,Väike-Õismäe,2026-05-23 09:23:12+03,2026-05-23
2,8,1038,105,59.41251,24.63594,,,Z,,2026-05-23 09:23:42+03,2026-05-23
2,8,1186,51,59.46432,24.82938,45,,Z,Äigrumäe,2026-05-23 09:23:42+03,2026-05-23
2,8,1236,36,59.44505,24.79795,217,,Z,Väike-Õismäe,2026-05-23 09:23:42+03,2026-05-23
2,8,1476,63,59.43681,24.73332,23,,Z,Äigrumäe,2026-05-23 09:23:42+03,2026-05-23
2,8,1710,20,59.43005,24.70701,238,,Z,Väike-Õismäe,2026-05-23 09:23:42+03,2026-05-23
2,8,1829,78,59.48955,24.88071,352,,Z,Väike-Õismäe,2026-05-23 09:23:42+03,2026-05-23
2,8,1038,105,59.4125,24.63592,,,Z,,2026-05-23 09:24:12+03,2026-05-23
2,8,1186,51,59.466,24.83248,45,,Z,Äigrumäe,2026-05-23 09:24:12+03,2026-05-23
2,8,1236,36,59.44468,24.7974,217,,Z,Väike-Õismäe,2026-05-23 09:24:12+03,2026-05-23
2,8,1476,63,59.43869,24.73538,39,,Z,Äigrumäe,2026-05-23 09:24:12+03,2026-05-23
2,8,1710,20,59.42976,24.70622,238,,Z,Väike-Õismäe,2026-05-23 09:24:12+03,2026-05-23
2,8,1829,78,59.49073,24.87897,262,,Z,Väike-Õismäe,2026-05-23 09:24:12+03,2026-05-23
2,8,1038,105,59.41251,24.63592,,,Z,,2026-05-23 09:24:42+03,2026-05-23
2,8,1186,51,59.46725,24.83383,18,,Z,Äigrumäe,2026-05-23 09:24:42+03,2026-05-23
2,8,1236,36,59.44272,24.79236,255,,Z,Väike-Õismäe,2026-05-23 09:24:42+03,2026-05-23
2,8,1476,63,59.4396,24.73795,61,,Z,Äigrumäe,2026-05-23 09:24:42+03,2026-05-23
2,8,1710,20,59.42948,24.70529,233,,Z,Väike-Õismäe,2026-05-23 09:24:42+03,2026-05-23
2,8,1829,78,59.49073,24.87897,262,,Z,Väike-Õismäe,2026-05-23 09:24:42+03,2026-05-23
2,8,1038,105,59.41251,24.63592,,,Z,,2026-05-23 09:25:13+03,2026-05-23
2,8,1186,51,59.46909,24.83472,14,,Z,Äigrumäe,2026-05-23 09:25:13+03,2026-05-23
2,8,1236,36,59.44283,24.78862,291,,Z,Väike-Õismäe,2026-05-23 09:25:13+03,2026-05-23
2,8,1476,63,59.44046,24.74008,50,,Z,Äigrumäe,2026-05-23 09:25:13+03,2026-05-23
2,8,1710,20,59.42942,24.70504,233,,Z,Väike-Õismäe,2026-05-23 09:25:13+03,2026-05-23
2,8,1829,78,59.49065,24.87876,262,,Z,Väike-Õismäe,2026-05-23 09:25:13+03,2026-05-23
2,8,1038,105,59.41251,24.63591,,,Z,,2026-05-23 09:25:43+03,2026-05-23
2,8,1186,51,59.47115,24.83575,14,,Z,Äigrumäe,2026-05-23 09:25:43+03,2026-05-23
2,8,1236,36,59.44284,24.78849,291,,Z,Väike-Õismäe,2026-05-23 09:25:43+03,2026-05-23
2,8,1476,63,59.44202,24.74503,83,,Z,Äigrumäe,2026-05-23 09:25:43+03,2026-05-23
2,8,1710,20,59.42934,24.70051,275,,Z,Väike-Õismäe,2026-05-23 09:25:43+03,2026-05-23
2,8,1829,78,59.48918,24.87373,240,,Z,Väike-Õismäe,2026-05-23 09:25:43+03,2026-05-23
2,8,1038,105,59.41252,24.63592,,,Z,,2026-05-23 09:26:13+03,2026-05-23
2,8,1186,51,59.47309,24.83686,18,,Z,Äigrumäe,2026-05-23 09:26:13+03,2026-05-23
2,8,1236,36,59.44328,24.78609,290,,Z,Väike-Õismäe,2026-05-23 09:26:13+03,2026-05-23
2,8,1476,63,59.44295,24.74933,63,,Z,Äigrumäe,2026-05-23 09:26:13+03,2026-05-23
2,8,1710,20,59.42945,24.69885,278,,Z,Väike-Õismäe,2026-05-23 09:26:13+03,2026-05-23
2,8,1829,78,59.48835,24.87076,240,,Z,Väike-Õismäe,2026-05-23 09:26:13+03,2026-05-23
2,8,1038,105,59.41251,24.63594,,,Z,,2026-05-23 09:26:43+03,2026-05-23
2,8,1186,51,59.4741,24.83933,79,,Z,Äigrumäe,2026-05-23 09:26:43+03,2026-05-23
2,8,1236,36,59.44359,24.78264,280,,Z,Väike-Õismäe,2026-05-23 09:26:43+03,2026-05-23
2,8,1476,63,59.44347,24.75035,21,,Z,Äigrumäe,2026-05-23 09:26:43+03,2026-05-23
2,8,1710,20,59.42971,24.69441,277,,Z,Väike-Õismäe,2026-05-23 09:26:43+03,2026-05-23
2,8,1829,78,59.48745,24.86778,239,,Z,Väike-Õismäe,2026-05-23 09:26:43+03,2026-05-23
2,8,1038,105,59.41252,24.63591,,,Z,,2026-05-23 09:27:13+03,2026-05-23
2,8,1186,51,59.47508,24.84483,64,,Z,Äigrumäe,2026-05-23 09:27:13+03,2026-05-23
2,8,1236,36,59.44345,24.77973,269,,Z,Väike-Õismäe,2026-05-23 09:27:13+03,2026-05-23
2,8,1476,63,59.44291,24.75167,130,,Z,Äigrumäe,2026-05-23 09:27:13+03,2026-05-23
2,8,1710,20,59.42988,24.69121,276,,Z,Väike-Õismäe,2026-05-23 09:27:13+03,2026-05-23
2,8,1829,78,59.48706,24.86536,260,,Z,Väike-Õismäe,2026-05-23 09:27:13+03,2026-05-23
2,8,1038,105,59.41252,24.63591,,,Z,,2026-05-23 09:27:43+03,2026-05-23
2,8,1186,51,59.47783,24.8475,21,,Z,Äigrumäe,2026-05-23 09:27:43+03,2026-05-23
2,8,1236,36,59.44213,24.7737,246,,Z,Väike-Õismäe,2026-05-23 09:27:43+03,2026-05-23
2,8,1476,63,59.44041,24.75498,137,,Z,Äigrumäe,2026-05-23 09:27:43+03,2026-05-23
2,8,1710,20,59.42973,24.68718,263,,Z,Väike-Õismäe,2026-05-23 09:27:43+03,2026-05-23
2,8,1829,78,59.48478,24.86197,218,,Z,Väike-Õismäe,2026-05-23 09:27:43+03,2026-05-23
2,8,1038,105,59.41252,24.63589,,,Z,Äigrumäe,2026-05-23 09:28:13+03,2026-05-23
2,8,1186,51,59.47919,24.85033,46,,Z,Äigrumäe,2026-05-23 09:28:13+03,2026-05-23
2,8,1236,36,59.44158,24.77118,247,,Z,Väike-Õismäe,2026-05-23 09:28:13+03,2026-05-23
2,8,1476,63,59.44015,24.75579,119,,Z,Äigrumäe,2026-05-23 09:28:13+03,2026-05-23
2,8,1710,20,59.42897,24.67983,258,,Z,Väike-Õismäe,2026-05-23 09:28:13+03,2026-05-23
2,8,1829,78,59.48331,24.85962,215,,Z,Väike-Õismäe,2026-05-23 09:28:13+03,2026-05-23
2,8,1038,105,59.41251,24.63588,,,Z,Äigrumäe,2026-05-23 09:28:44+03,2026-05-23
2,8,1186,51,59.47987,24.85383,79,,Z,Äigrumäe,2026-05-23 09:28:44+03,2026-05-23
2,8,1236,36,59.44158,24.77118,247,,Z,Väike-Õismäe,2026-05-23 09:28:44+03,2026-05-23
2,8,1476,63,59.43946,24.76025,93,,Z,Äigrumäe,2026-05-23 09:28:44+03,2026-05-23
2,8,1710,20,59.42877,24.67862,253,,Z,Väike-Õismäe,2026-05-23 09:28:44+03,2026-05-23
2,8,1829,78,59.48127,24.85751,208,,Z,Väike-Õismäe,2026-05-23 09:28:44+03,2026-05-23
2,8,1038,105,59.41253,24.63586,,,Z,Äigrumäe,2026-05-23 09:29:14+03,2026-05-23
2,8,1186,51,59.48032,24.85518,59,,Z,Äigrumäe,2026-05-23 09:29:14+03,2026-05-23
2,8,1236,36,59.44124,24.76956,249,,Z,Väike-Õismäe,2026-05-23 09:29:14+03,2026-05-23
2,8,1476,63,59.43958,24.76134,78,,Z,Äigrumäe,2026-05-23 09:29:14+03,2026-05-23
2,8,1710,20,59.42821,24.67318,262,,Z,Väike-Õismäe,2026-05-23 09:29:14+03,2026-05-23
2,8,1829,78,59.48008,24.85441,231,,Z,Väike-Õismäe,2026-05-23 09:29:14+03,2026-05-23
2,8,1038,105,59.41252,24.63588,,,Z,Äigrumäe,2026-05-23 09:29:44+03,2026-05-23
2,8,1186,51,59.48199,24.85835,33,,Z,Äigrumäe,2026-05-23 09:29:44+03,2026-05-23
2,8,1236,36,59.44108,24.76902,249,,Z,Väike-Õismäe,2026-05-23 09:29:44+03,2026-05-23
2,8,1476,63,59.43987,24.76327,71,,Z,Äigrumäe,2026-05-23 09:29:44+03,2026-05-23
2,8,1710,20,59.42799,24.67089,260,,Z,Väike-Õismäe,2026-05-23 09:29:44+03,2026-05-23
2,8,1829,78,59.47958,24.85095,250,,Z,Väike-Õismäe,2026-05-23 09:29:44+03,2026-05-23
2,8,1038,105,59.41253,24.63588,,,Z,Äigrumäe,2026-05-23 09:30:14+03,2026-05-23
2,8,1186,51,59.48446,24.86142,42,,Z,Äigrumäe,2026-05-23 09:30:14+03,2026-05-23
2,8,1236,36,59.44022,24.76407,253,,Z,Väike-Õismäe,2026-05-23 09:30:14+03,2026-05-23
2,8,1476,63,59.44113,24.76972,68,,Z,Äigrumäe,2026-05-23 09:30:14+03,2026-05-23
2,8,1710,20,59.42732,24.66339,256,,Z,Väike-Õismäe,2026-05-23 09:30:14+03,2026-05-23
2,8,1829,78,59.47864,24.849,225,,Z,Väike-Õismäe,2026-05-23 09:30:14+03,2026-05-23
2,8,1038,105,59.41253,24.63589,,,Z,Äigrumäe,2026-05-23 09:30:44+03,2026-05-23
2,8,1186,51,59.48686,24.86454,36,,Z,Äigrumäe,2026-05-23 09:30:44+03,2026-05-23
2,8,1236,36,59.44022,24.76405,253,,Z,Väike-Õismäe,2026-05-23 09:30:44+03,2026-05-23
2,8,1476,63,59.44165,24.77217,67,,Z,Äigrumäe,2026-05-23 09:30:44+03,2026-05-23
2,8,1710,20,59.42643,24.65812,247,,Z,Väike-Õismäe,2026-05-23 09:30:44+03,2026-05-23
2,8,1829,78,59.47644,24.84631,192,,Z,Väike-Õismäe,2026-05-23 09:30:44+03,2026-05-23
2,8,1038,105,59.41254,24.63588,,,Z,Äigrumäe,2026-05-23 09:31:14+03,2026-05-23
2,8,1186,51,59.48708,24.86659,80,,Z,Äigrumäe,2026-05-23 09:31:14+03,2026-05-23
2,8,1236,36,59.43985,24.76064,264,,Z,Väike-Õismäe,2026-05-23 09:31:14+03,2026-05-23
2,8,1476,63,59.44222,24.77464,68,,Z,Äigrumäe,2026-05-23 09:31:14+03,2026-05-23
2,8,1710,20,59.42614,24.65704,241,,Z,Väike-Õismäe,2026-05-23 09:31:14+03,2026-05-23
2,8,1829,78,59.47439,24.84167,247,,Z,Väike-Õismäe,2026-05-23 09:31:14+03,2026-05-23
2,8,1038,105,59.41251,24.63592,,,Z,Äigrumäe,2026-05-23 09:31:44+03,2026-05-23
2,8,1186,51,59.48836,24.87106,60,,Z,Äigrumäe,2026-05-23 09:31:44+03,2026-05-23
2,8,1236,36,59.44018,24.75887,292,,Z,Väike-Õismäe,2026-05-23 09:31:44+03,2026-05-23
2,8,1476,63,59.44243,24.7756,66,,Z,Äigrumäe,2026-05-23 09:31:44+03,2026-05-23
2,8,1710,20,59.4261,24.6569,241,,Z,Väike-Õismäe,2026-05-23 09:31:44+03,2026-05-23
2,8,1829,78,59.47424,24.83816,274,,Z,Väike-Õismäe,2026-05-23 09:31:44+03,2026-05-23
2,8,1038,105,59.41252,24.63592,,,Z,Äigrumäe,2026-05-23 09:32:14+03,2026-05-23
2,8,1186,51,59.48851,24.8717,60,,Z,Äigrumäe,2026-05-23 09:32:14+03,2026-05-23
2,8,1236,36,59.44062,24.75635,290,,Z,Väike-Õismäe,2026-05-23 09:32:14+03,2026-05-23
2,8,1476,63,59.44342,24.78239,91,,Z,Äigrumäe,2026-05-23 09:32:14+03,2026-05-23
2,8,1710,20,59.42494,24.65181,245,,Z,Väike-Õismäe,2026-05-23 09:32:14+03,2026-05-23
2,8,1829,78,59.47424,24.83815,274,,Z,Väike-Õismäe,2026-05-23 09:32:14+03,2026-05-23
2,8,1038,105,59.41251,24.63592,,,Z,Äigrumäe,2026-05-23 09:32:44+03,2026-05-23
2,8,1186,51,59.48987,24.87626,60,,Z,Äigrumäe,2026-05-23 09:32:44+03,2026-05-23
2,8,1236,36,59.44245,24.75299,348,,Z,Väike-Õismäe,2026-05-23 09:32:44+03,2026-05-23
2,8,1476,63,59.44342,24.7837,89,,Z,Äigrumäe,2026-05-23 09:32:44+03,2026-05-23
2,8,1710,20,59.42466,24.65047,248,,Z,Väike-Õismäe,2026-05-23 09:32:44+03,2026-05-23
2,8,1829,78,59.47396,24.83717,245,,Z,Väike-Õismäe,2026-05-23 09:32:44+03,2026-05-23
2,8,1038,105,59.41251,24.63593,,,Z,Äigrumäe,2026-05-23 09:33:15+03,2026-05-23
2,8,1186,51,59.49051,24.88014,76,,Z,Äigrumäe,2026-05-23 09:33:15+03,2026-05-23
2,8,1236,36,59.44379,24.75124,283,,Z,Väike-Õismäe,2026-05-23 09:33:15+03,2026-05-23
2,8,1476,63,59.44238,24.79053,101,,Z,Äigrumäe,2026-05-23 09:33:15+03,2026-05-23
2,8,1710,20,59.4237,24.64739,237,,Z,Väike-Õismäe,2026-05-23 09:33:15+03,2026-05-23
2,8,1829,78,59.47146,24.83557,199,,Z,Väike-Õismäe,2026-05-23 09:33:15+03,2026-05-23
2,8,1038,105,59.41258,24.63636,,,Z,Äigrumäe,2026-05-23 09:33:45+03,2026-05-23
2,8,1186,51,59.48986,24.88048,157,,Z,Äigrumäe,2026-05-23 09:33:45+03,2026-05-23
2,8,1236,36,59.44384,24.75058,278,,Z,Väike-Õismäe,2026-05-23 09:33:45+03,2026-05-23
2,8,1476,63,59.44242,24.79137,101,,Z,Äigrumäe,2026-05-23 09:33:45+03,2026-05-23
2,8,1710,20,59.4229,24.64603,168,,Z,Väike-Õismäe,2026-05-23 09:33:45+03,2026-05-23
2,8,1829,78,59.47109,24.8353,199,,Z,Väike-Õismäe,2026-05-23 09:33:45+03,2026-05-23
2,8,1038,105,59.41292,24.63678,,,Z,Äigrumäe,2026-05-23 09:34:15+03,2026-05-23
2,8,1186,51,59.48732,24.88112,179,,Z,Äigrumäe,2026-05-23 09:34:15+03,2026-05-23
2,8,1236,36,59.44415,24.74766,281,,Z,Väike-Õismäe,2026-05-23 09:34:15+03,2026-05-23
2,8,1476,63,59.44291,24.79468,70,,Z,Äigrumäe,2026-05-23 09:34:15+03,2026-05-23
2,8,1710,20,59.42132,24.64925,145,,Z,Väike-Õismäe,2026-05-23 09:34:15+03,2026-05-23
2,8,1829,78,59.46934,24.83457,194,,Z,Väike-Õismäe,2026-05-23 09:34:15+03,2026-05-23
2,8,1038,105,59.41229,24.63971,114,,Z,Äigrumäe,2026-05-23 09:34:45+03,2026-05-23
2,8,1186,51,59.48411,24.88446,151,,Z,Äigrumäe,2026-05-23 09:34:45+03,2026-05-23
2,8,1236,36,59.4441,24.74374,213,,Z,Väike-Õismäe,2026-05-23 09:34:45+03,2026-05-23
2,8,1476,63,59.44393,24.79672,36,,Z,Äigrumäe,2026-05-23 09:34:45+03,2026-05-23
2,8,1710,20,59.42045,24.64705,231,,Z,Väike-Õismäe,2026-05-23 09:34:45+03,2026-05-23
2,8,1829,78,59.46867,24.83421,194,,Z,Väike-Õismäe,2026-05-23 09:34:45+03,2026-05-23
2,8,1038,105,59.41215,24.64072,103,,Z,Äigrumäe,2026-05-23 09:35:15+03,2026-05-23
2,8,1186,51,59.48371,24.88494,151,,Z,Äigrumäe,2026-05-23 09:35:15+03,2026-05-23
2,8,1236,36,59.44274,24.74254,204,,Z,Väike-Õismäe,2026-05-23 09:35:15+03,2026-05-23
2,8,1476,63,59.44599,24.79995,37,,Z,Äigrumäe,2026-05-23 09:35:15+03,2026-05-23
2,8,1710,20,59.42018,24.64581,246,,Z,Väike-Õismäe,2026-05-23 09:35:15+03,2026-05-23
2,8,1829,78,59.46723,24.83341,197,,Z,Väike-Õismäe,2026-05-23 09:35:15+03,2026-05-23
2,8,1038,105,59.41382,24.64019,340,,Z,Äigrumäe,2026-05-23 09:35:45+03,2026-05-23
2,8,1186,51,59.48118,24.88967,139,,Z,Äigrumäe,2026-05-23 09:35:45+03,2026-05-23
2,8,1236,36,59.44154,24.7427,229,,Z,Väike-Õismäe,2026-05-23 09:35:45+03,2026-05-23
2,8,1476,63,59.44804,24.80308,36,,Z,Äigrumäe,2026-05-23 09:35:45+03,2026-05-23
2,8,1710,20,59.4192,24.64257,232,,Z,Väike-Õismäe,2026-05-23 09:35:45+03,2026-05-23
2,8,1829,78,59.46675,24.83271,231,,Z,Väike-Õismäe,2026-05-23 09:35:45+03,2026-05-23
2,8,1038,105,59.41455,24.63973,342,,Z,Äigrumäe,2026-05-23 09:36:16+03,2026-05-23
2,8,1186,51,59.48132,24.89079,139,,Z,Äigrumäe,2026-05-23 09:36:16+03,2026-05-23
2,8,1236,36,59.44066,24.74031,235,,Z,Väike-Õismäe,2026-05-23 09:36:16+03,2026-05-23
2,8,1476,63,59.44941,24.8051,36,,Z,Äigrumäe,2026-05-23 09:36:16+03,2026-05-23
2,8,1710,20,59.41783,24.64079,208,,Z,Väike-Õismäe,2026-05-23 09:36:16+03,2026-05-23
2,8,1829,78,59.4648,24.82963,225,,Z,Väike-Õismäe,2026-05-23 09:36:16+03,2026-05-23
2,8,1038,105,59.41579,24.63971,356,,Z,Äigrumäe,2026-05-23 09:36:46+03,2026-05-23
2,8,1186,51,59.48132,24.89079,139,,Z,Äigrumäe,2026-05-23 09:36:46+03,2026-05-23
2,8,1236,36,59.44041,24.73967,236,,Z,Väike-Õismäe,2026-05-23 09:36:46+03,2026-05-23
2,8,1476,63,59.45269,24.80809,16,,Z,Äigrumäe,2026-05-23 09:36:46+03,2026-05-23
2,8,1710,20,59.41643,24.63969,198,,Z,Väike-Õismäe,2026-05-23 09:36:46+03,2026-05-23
2,8,1829,78,59.46317,24.82636,225,,Z,Väike-Õismäe,2026-05-23 09:36:46+03,2026-05-23
2,8,1038,105,59.41723,24.64031,18,,Z,Äigrumäe,2026-05-23 09:37:16+03,2026-05-23
