stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,thoreb_id,date,source
867,02402-1,Lehola,,59.40308,24.68743,,,,867,2026-05-23,gtfs
871,02502-1,Lehola,,59.40324,24.6876,,,,871,2026-05-23,gtfs
909,03202-1,Szolnok,,59.40484,24.67529,,,,909,2026-05-23,gtfs
916,03304-1,Szolnok,,59.40482,24.6769,,,,916,2026-05-23,gtfs
854,02102-1,Autobussikoondis,,59.41168,24.66345,,,,854,2026-05-23,gtfs
905,03105-1,E. Vilde tee,,59.4047,24.66871,,,,905,2026-05-23,gtfs
911,03204-1,E. Vilde tee,,59.40543,24.66862,,,,911,2026-05-23,gtfs
915,03303-1,E. Vilde tee,,59.40332,24.66979,,,,915,2026-05-23,gtfs
918,03402-1,E. Vilde tee,,59.40312,24.66938,,,,918,2026-05-23,gtfs
914,03302-1,Männi,,59.40035,24.67122,,,,914,2026-05-23,gtfs
919,03403-1,Männi,,59.40093,24.67041,,,,919,2026-05-23,gtfs
888,02808-1,Tehnikaülikool,,59.39488,24.6732,,,,888,2026-05-23,gtfs
894,02906-1,Tehnikaülikool,,59.39532,24.67336,,,,894,2026-05-23,gtfs
895,02907-1,J. Sütiste tee,,59.39548,24.6839,,,,895,2026-05-23,gtfs
3940,02908-1,J. Sütiste tee,,59.39542,24.6836,,,,3940,2026-05-23,gtfs
880,02703-1,Tervise,,59.39697,24.69907,,,,880,2026-05-23,gtfs
900,03004-1,Tervise,,59.39708,24.69843,,,,900,2026-05-23,gtfs
929,03602-1,Kassi,,59.39969,24.64591,,,,929,2026-05-23,gtfs
930,03603-1,Mäepealse,,59.39476,24.64434,,,,930,2026-05-23,gtfs
931,03604-1,Mäepealse,,59.39405,24.64372,,,,931,2026-05-23,gtfs
1120,08202-1,Aiandi,,59.41432,24.68943,,,,1120,2026-05-23,gtfs
1121,08203-1,Aiandi,,59.41467,24.68887,,,,1121,2026-05-23,gtfs
838,01501-1,Autobussikoondis,,59.40985,24.6627,,,,838,2026-05-23,gtfs
862,02110-1,Joostimägi,,59.41382,24.67148,,,,862,2026-05-23,gtfs
149343,02103-1,Joostimägi,,59.41396,24.67246,,,,91,2026-05-23,gtfs
902,03102-1,Kadaka,,59.40533,24.65791,,,,902,2026-05-23,gtfs
3399,01802-1,Kadaka,,59.40366,24.65453,,,,3399,2026-05-23,gtfs
853,02101-1,Kadaka Selver,,59.41118,24.66614,,,,853,2026-05-23,gtfs
856,02104-1,Kadaka Selver,,59.4126,24.66862,,,,856,2026-05-23,gtfs
928,03601-1,Kassi,,59.40103,24.64833,,,,928,2026-05-23,gtfs
857,02105-1,Laki,,59.4165,24.67841,,,,857,2026-05-23,gtfs
147027,03103-1,Pilvetee,,59.40788,24.66169,,,,6159,2026-05-23,gtfs
147028,03108-1,Pilvetee,,59.40749,24.66083,,,,6160,2026-05-23,gtfs
889,02901-1,Keskuse,,59.39919,24.6802,,,,889,2026-05-23,gtfs
890,02902-1,Keskuse,,59.40053,24.67847,,,,890,2026-05-23,gtfs
893,02905-1,Männi,,59.39992,24.67207,,,,893,2026-05-23,gtfs
149576,02909-1,Männi,,59.4002,24.67302,,,,6251,2026-05-23,gtfs
126806,03606-1,Kivinuka,,59.39487,24.65229,,,,68,2026-05-23,gtfs
126807,03607-1,Kivinuka,,59.39503,24.65057,,,,69,2026-05-23,gtfs
149240,03612-1,Mäealuse,,59.39556,24.65995,,,,5261,2026-05-23,gtfs
149242,03613-1,Mäealuse,,59.39537,24.6589,,,,5262,2026-05-23,gtfs
126805,03605-1,Mäepealse,,59.39462,24.64594,,,,67,2026-05-23,gtfs
872,02503-1,A. H. Tammsaare tee,,59.40707,24.68366,,,,872,2026-05-23,gtfs
908,03201-1,A. H. Tammsaare tee,,59.40682,24.68309,,,,908,2026-05-23,gtfs
858,02106-1,Aiandi,,59.41382,24.68993,,,,858,2026-05-23,gtfs
142465,03406-1,Kesk-Mustamäe,,59.40299,24.67894,,,,5922,2026-05-23,gtfs
142466,03407-1,Kesk-Mustamäe,,59.40311,24.6795,,,,5923,2026-05-23,gtfs
859,02107-1,Sääse,,59.41066,24.687,,,,859,2026-05-23,gtfs
864,02201-1,Sääse,,59.41132,24.68821,,,,864,2026-05-23,gtfs
887,02807-1,Raja,,59.39584,24.66278,,,,887,2026-05-23,gtfs
885,02805-1,Trummi,,59.393,24.66292,,,,885,2026-05-23,gtfs
886,02806-1,Trummi,,59.3924,24.6635,,,,886,2026-05-23,gtfs
878,02701-1,Lastehaigla,,59.39945,24.70603,,,,878,2026-05-23,gtfs
879,02702-1,Lastehaigla,,59.39903,24.70571,,,,879,2026-05-23,gtfs
874,02602-1,Retke tee,,59.40243,24.70656,,,,874,2026-05-23,gtfs
875,02603-1,Retke tee,,59.40277,24.70664,,,,875,2026-05-23,gtfs
891,02903-1,Ehitajate tee,,59.39797,24.67663,,,,891,2026-05-23,gtfs
892,02904-1,Ehitajate tee,,59.39808,24.67517,,,,892,2026-05-23,gtfs
870,02501-1,Lepistiku,,59.40275,24.69749,,,,870,2026-05-23,gtfs
873,02601-1,Lepistiku,,59.40312,24.69886,,,,873,2026-05-23,gtfs
869,02404-1,Liivaku,,59.39898,24.68229,,,,869,2026-05-23,gtfs
897,03001-1,Liivaku,,59.39884,24.68416,,,,897,2026-05-23,gtfs
898,03002-1,Liivaku,,59.39888,24.68367,,,,898,2026-05-23,gtfs
865,02301-1,Siili,,59.40836,24.70411,,,,865,2026-05-23,gtfs
866,02302-1,Siili,,59.40776,24.70302,,,,866,2026-05-23,gtfs
868,02403-1,Vambola,,59.3998,24.68885,,,,868,2026-05-23,gtfs
899,03003-1,Vambola,,59.39971,24.69021,,,,899,2026-05-23,gtfs
883,02803-1,Üliõpilaste tee,,59.39247,24.67281,,,,883,2026-05-23,gtfs
884,02804-1,Üliõpilaste tee,,59.39268,24.67326,,,,884,2026-05-23,gtfs
986,05201-1,Hiiu,,59.3766,24.67765,,,,986,2026-05-23,gtfs
989,05204-1,Metsa,,59.37985,24.67498,,,,989,2026-05-23,gtfs
971,04801-1,Raudtee,,59.38311,24.67246,,,,971,2026-05-23,gtfs
937,03707-1,Hommiku,,59.3793,24.63707,,,,937,2026-05-23,gtfs
933,03703-1,Hommiku,,59.37949,24.63679,,,,933,2026-05-23,gtfs
934,03704-1,Hommiku,,59.37893,24.63641,,,,934,2026-05-23,gtfs
935,03705-1,Kalda,,59.38231,24.63805,,,,935,2026-05-23,gtfs
936,03706-1,Kalda,,59.38242,24.63829,,,,936,2026-05-23,gtfs
939,03802-1,Nõva,,59.39051,24.64241,,,,939,2026-05-23,gtfs
940,03803-1,Nõva,,59.38978,24.6418,,,,940,2026-05-23,gtfs
932,03702-1,Õitse,,59.37577,24.63486,,,,932,2026-05-23,gtfs
941,04001-1,Õitse,,59.37527,24.63444,,,,941,2026-05-23,gtfs
943,04101-1,Pääsküla,,59.3704,24.63206,,,,943,2026-05-23,gtfs
960,04605-1,Pääsküla,,59.36957,24.63144,,,,960,2026-05-23,gtfs
956,04601-1,Rohula,,59.36567,24.62951,,,,956,2026-05-23,gtfs
957,04602-1,Rohula,,59.36513,24.62912,,,,957,2026-05-23,gtfs
942,04002-1,Sireli,,59.37345,24.63348,,,,942,2026-05-23,gtfs
944,04102-1,Sireli,,59.37281,24.63331,,,,944,2026-05-23,gtfs
1008,05901-1,Karusmarja,,59.38039,24.71777,,,,1008,2026-05-23,gtfs
1009,05902-1,Karusmarja,,59.37986,24.71744,,,,1009,2026-05-23,gtfs
1016,06104-1,Kauge,,59.36955,24.71765,,,,1016,2026-05-23,gtfs
1017,06105-1,Kauge,,59.37177,24.71714,,,,1017,2026-05-23,gtfs
1037,06408-1,Leesika,,59.38698,24.71813,,,,1037,2026-05-23,gtfs
1038,06409-1,Leesika,,59.38686,24.71771,,,,1038,2026-05-23,gtfs
1035,06406-1,Liiva,,59.38841,24.71944,,,,1035,2026-05-23,gtfs
1014,06101-1,Männiku,,59.36683,24.71798,,,,1014,2026-05-23,gtfs
1015,06102-1,Männiku,,59.36605,24.71757,,,,1015,2026-05-23,gtfs
1010,05903-1,P. Kerese,,59.37794,24.71791,,,,1010,2026-05-23,gtfs
1011,05904-1,P. Kerese,,59.37708,24.71766,,,,1011,2026-05-23,gtfs
1018,06106-1,Pihlaka,,59.3735,24.71812,,,,1018,2026-05-23,gtfs
1019,06107-1,Pihlaka,,59.37444,24.71781,,,,1019,2026-05-23,gtfs
1030,06401-1,Risti,,59.39111,24.72158,,,,1030,2026-05-23,gtfs
1039,06410-1,Värava,,59.38501,24.71767,,,,1039,2026-05-23,gtfs
1040,06411-1,Värava,,59.3844,24.71728,,,,1040,2026-05-23,gtfs
3926,04501-1,Laaniku,,59.36141,24.61385,,,,3926,2026-05-23,gtfs
3933,04502-1,Laaniku,,59.36092,24.61284,,,,3933,2026-05-23,gtfs
3935,04504-1,Turbasambla,,59.3567,24.61128,,,,3935,2026-05-23,gtfs
985,05105-1,Pargi,,59.3754,24.67277,,,,985,2026-05-23,gtfs
973,04803-1,Põllu,,59.38019,24.66818,,,,973,2026-05-23,gtfs
962,04701-1,Hiiu jaam,,59.38442,24.67313,,,,962,2026-05-23,gtfs
963,04702-1,Hiiu jaam,,59.3846,24.67308,,,,963,2026-05-23,gtfs
1033,06404-1,Kirde,,59.38973,24.71099,,,,1033,2026-05-23,gtfs
1034,06405-1,Kirde,,59.38977,24.71057,,,,1034,2026-05-23,gtfs
974,05001-1,Kivimäe jaam,,59.3787,24.65546,,,,974,2026-05-23,gtfs
975,05002-1,Kivimäe jaam,,59.37844,24.65444,,,,975,2026-05-23,gtfs
10692,06305-1,Kurni,,59.39152,24.71921,,,,10692,2026-05-23,gtfs
976,05003-1,Laane,,59.37624,24.64998,,,,976,2026-05-23,gtfs
977,05004-1,Laane,,59.37578,24.64877,,,,977,2026-05-23,gtfs
990,05401-1,Nõmme,,59.38745,24.68673,,,,990,2026-05-23,gtfs
991,05402-1,Nõmme,,59.38783,24.68298,,,,991,2026-05-23,gtfs
945,04103-1,Pääsküla jaam,,59.3695,24.63839,,,,945,2026-05-23,gtfs
961,04607-1,Pääsküla jaam,,59.36874,24.63701,,,,961,2026-05-23,gtfs
954,04403-1,Pärnu maantee,,59.35973,24.63043,,,,954,2026-05-23,gtfs
955,04405-1,Pärnu maantee,,59.36003,24.62983,,,,955,2026-05-23,gtfs
1026,06301-1,Rahumäe,,59.3887,24.70481,,,,1026,2026-05-23,gtfs
1027,06302-1,Rahumäe,,59.38869,24.70372,,,,1027,2026-05-23,gtfs
1031,06402-1,Risti,,59.39259,24.72378,,,,1031,2026-05-23,gtfs
1032,06403-1,Risti,,59.39198,24.72071,,,,1032,2026-05-23,gtfs
997,05501-1,Roheline,,59.38639,24.69109,,,,997,2026-05-23,gtfs
998,05502-1,Roheline,,59.38657,24.69231,,,,998,2026-05-23,gtfs
958,04603-1,Rohula,,59.36573,24.63261,,,,958,2026-05-23,gtfs
959,04604-1,Rohula,,59.36528,24.6313,,,,959,2026-05-23,gtfs
978,05005-1,Salve,,59.38143,24.66424,,,,978,2026-05-23,gtfs
979,05006-1,Salve,,59.38128,24.66326,,,,979,2026-05-23,gtfs
139011,04505-1,Sillaotsa,,59.35347,24.62933,,,,5739,2026-05-23,gtfs
952,04401-1,Vana-Pääsküla,,59.35608,24.63116,,,,952,2026-05-23,gtfs
953,04402-1,Vana-Pääsküla,,59.35563,24.63049,,,,953,2026-05-23,gtfs
13201,04104-1,Värsi,,59.37258,24.64286,,,,13201,2026-05-23,gtfs
13202,04107-1,Värsi,,59.37302,24.6439,,,,13202,2026-05-23,gtfs
993,05404-1,Võsu,,59.38613,24.67753,,,,993,2026-05-23,gtfs
994,05405-1,Võsu,,59.38619,24.67726,,,,994,2026-05-23,gtfs
1024,06203-1,Kalmistu,,59.39223,24.70859,,,,1024,2026-05-23,gtfs
1025,06204-1,Kalmistu,,59.39191,24.70843,,,,1025,2026-05-23,gtfs
1022,06201-1,Rahumäe,,59.38928,24.70232,,,,1022,2026-05-23,gtfs
995,05406-1,Kõue,,59.38696,24.69116,,,,995,2026-05-23,gtfs
996,05407-1,Kõue,,59.38694,24.69004,,,,996,2026-05-23,gtfs
1023,06202-1,Rahumäe,,59.38871,24.70191,,,,1023,2026-05-23,gtfs
972,04802-1,Raudtee,,59.38303,24.67112,,,,972,2026-05-23,gtfs
938,03801-1,Kadaka puiestee,,59.38721,24.6412,,,,938,2026-05-23,gtfs
970,04709-1,Kadaka puiestee,,59.3871,24.64171,,,,970,2026-05-23,gtfs
968,04707-1,Tähetorni,,59.38649,24.64646,,,,968,2026-05-23,gtfs
969,04708-1,Tähetorni,,59.3865,24.64667,,,,969,2026-05-23,gtfs
966,04705-1,Vääna,,59.38407,24.65208,,,,966,2026-05-23,gtfs
967,04706-1,Vääna,,59.3843,24.65177,,,,967,2026-05-23,gtfs
992,05403-1,Nõmme,,59.3888,24.68334,,,,992,2026-05-23,gtfs
964,04703-1,Pidu,,59.38319,24.66215,,,,964,2026-05-23,gtfs
965,04704-1,Pidu,,59.3833,24.66446,,,,965,2026-05-23,gtfs
1006,05706-1,Haava,,59.38307,24.7058,,,,1006,2026-05-23,gtfs
1007,05707-1,Haava,,59.38263,24.70424,,,,1007,2026-05-23,gtfs
987,05202-1,Hiiu,,59.376,24.67864,,,,987,2026-05-23,gtfs
988,05203-1,Hiiu,,59.37598,24.67731,,,,988,2026-05-23,gtfs
983,05103-1,Hõimu,,59.37026,24.6581,,,,983,2026-05-23,gtfs
984,05104-1,Hõimu,,59.37011,24.65722,,,,984,2026-05-23,gtfs
981,05101-1,J. V. Jannseni,,59.37367,24.66728,,,,981,2026-05-23,gtfs
982,05102-1,J. V. Jannseni,,59.3729,24.66434,,,,982,2026-05-23,gtfs
999,05601-1,Kaare,,59.37762,24.68669,,,,999,2026-05-23,gtfs
1000,05602-1,Kaare,,59.37755,24.68542,,,,1000,2026-05-23,gtfs
1036,06407-1,Liiva,,59.38821,24.71804,,,,1036,2026-05-23,gtfs
949,04301-1,Naaritsa,,59.36479,24.63753,,,,949,2026-05-23,gtfs
950,04302-1,Naaritsa,,59.3648,24.63599,,,,950,2026-05-23,gtfs
1028,06303-1,Näituse,,59.3857,24.71232,,,,1028,2026-05-23,gtfs
1029,06304-1,Näituse,,59.38535,24.71099,,,,1029,2026-05-23,gtfs
1004,05704-1,Nurme,,59.37947,24.6952,,,,1004,2026-05-23,gtfs
1005,05705-1,Nurme,,59.37921,24.6936,,,,1005,2026-05-23,gtfs
948,04203-1,Raba,,59.3659,24.64258,,,,948,2026-05-23,gtfs
951,04303-1,Raba,,59.36608,24.64425,,,,951,2026-05-23,gtfs
1001,05701-1,Valdeku,,59.38088,24.70038,,,,1001,2026-05-23,gtfs
1002,05702-1,Valdeku,,59.3805,24.69867,,,,1002,2026-05-23,gtfs
946,04201-1,Vikerkaare,,59.36781,24.65218,,,,946,2026-05-23,gtfs
947,04202-1,Vikerkaare,,59.36755,24.65023,,,,947,2026-05-23,gtfs
1013,05906-1,Astri,,59.37771,24.70651,,,,1013,2026-05-23,gtfs
1021,06109-1,Astri,,59.37792,24.70528,,,,1021,2026-05-23,gtfs
1041,06601-1,Kalmu,,59.37563,24.7255,,,,1041,2026-05-23,gtfs
1042,06602-1,Kalmu,,59.37563,24.72733,,,,1042,2026-05-23,gtfs
1012,05905-1,Kraavi,,59.37572,24.71579,,,,1012,2026-05-23,gtfs
1020,06108-1,Kraavi,,59.37626,24.71281,,,,1020,2026-05-23,gtfs
1043,06603-1,Liiva kalmistu,,59.37593,24.73342,,,,1043,2026-05-23,gtfs
1044,06604-1,Liiva kalmistu,,59.37588,24.73388,,,,1044,2026-05-23,gtfs
1045,06605-1,Raku,,59.37628,24.74244,,,,1045,2026-05-23,gtfs
1046,06606-1,Raku,,59.37626,24.74396,,,,1046,2026-05-23,gtfs
1003,05703-1,Valdeku,,59.38031,24.70013,,,,1003,2026-05-23,gtfs
1047,06609-1,Kaarla,,59.36756,24.7565,,,,1047,2026-05-23,gtfs
1048,06610-1,Kaarla,,59.36705,24.75705,,,,1048,2026-05-23,gtfs
1049,06611-1,Raudalu,,59.36259,24.76436,,,,1049,2026-05-23,gtfs
3099,18623-1,Äigrumäe,,59.48138,24.89083,,,,3099,2026-05-23,gtfs
1535,18304-1,Helmiku tee,,59.45693,24.88022,,,,1535,2026-05-23,gtfs
1538,18503-1,Kalmuse tee,,59.46865,24.83997,,,,1538,2026-05-23,gtfs
1539,18504-1,Kalmuse tee,,59.46846,24.8387,,,,1539,2026-05-23,gtfs
1548,18603-1,Kloostrimetsa,,59.47135,24.87685,,,,1548,2026-05-23,gtfs
1549,18604-1,Kloostrimetsa,,59.47131,24.87773,,,,1549,2026-05-23,gtfs
1546,18601-1,Metsakalmistu,,59.46828,24.86724,,,,1546,2026-05-23,gtfs
1547,18602-1,Metsakalmistu,,59.4679,24.8661,,,,1547,2026-05-23,gtfs
1550,18605-1,Teletorn,,59.47254,24.88413,,,,1550,2026-05-23,gtfs
1551,18606-1,Teletorn,,59.4726,24.88523,,,,1551,2026-05-23,gtfs
1527,18201-1,Haljas tee,,59.4592,24.84642,,,,1527,2026-05-23,gtfs
1528,18202-1,Haljas tee,,59.45909,24.84619,,,,1528,2026-05-23,gtfs
1531,18205-1,Kose,,59.458,24.86106,,,,1531,2026-05-23,gtfs
1529,18203-1,Lükati tee,,59.45871,24.85081,,,,1529,2026-05-23,gtfs
1530,18204-1,Lükati tee,,59.45827,24.85374,,,,1530,2026-05-23,gtfs
1517,17903-1,Saare,,59.45865,24.82026,,,,1517,2026-05-23,gtfs
1524,18101-1,Saare,,59.45851,24.81998,,,,1524,2026-05-23,gtfs
1520,17906-1,Sarapuu,,59.45899,24.83516,,,,1520,2026-05-23,gtfs
1523,18001-1,Sarapuu,,59.45891,24.83567,,,,1523,2026-05-23,gtfs
1518,17904-1,Tamme,,59.45778,24.82515,,,,1518,2026-05-23,gtfs
1525,18102-1,Tamme,,59.4578,24.82393,,,,1525,2026-05-23,gtfs
1519,17905-1,Urva,,59.4584,24.83098,,,,1519,2026-05-23,gtfs
1526,18103-1,Urva,,59.45814,24.82986,,,,1526,2026-05-23,gtfs
12027,18808-1,Kaasiku,,59.4865,24.84178,,,,12027,2026-05-23,gtfs
12028,18804-1,Kaasiku,,59.48549,24.84168,,,,12028,2026-05-23,gtfs
1545,18510-1,Mähe tee,,59.48037,24.84016,,,,1545,2026-05-23,gtfs
1572,18901-1,Mähe tee,,59.48105,24.84098,,,,1572,2026-05-23,gtfs
1536,18501-1,Pirita,,59.46671,24.83271,,,,1536,2026-05-23,gtfs
1537,18502-1,Pirita,,59.46724,24.83392,,,,1537,2026-05-23,gtfs
1542,18507-1,Randvere tee,,59.47393,24.83706,,,,1542,2026-05-23,gtfs
1543,18508-1,Randvere tee,,59.47459,24.83817,,,,1543,2026-05-23,gtfs
1540,18505-1,Supluse puiestee,,59.47032,24.83487,,,,1540,2026-05-23,gtfs
1541,18506-1,Supluse puiestee,,59.47116,24.83582,,,,1541,2026-05-23,gtfs
1564,18619-1,Käära,,59.47287,24.91191,,,,1564,2026-05-23,gtfs
1565,18620-1,Käära,,59.4732,24.91356,,,,1565,2026-05-23,gtfs
1562,18617-1,Ristaia,,59.46914,24.9084,,,,1562,2026-05-23,gtfs
1563,18618-1,Ristaia,,59.4699,24.90923,,,,1563,2026-05-23,gtfs
1554,18609-1,Äigrumäe,,59.48044,24.89087,,,,1554,2026-05-23,gtfs
1555,18610-1,Äigrumäe,,59.4811,24.89002,,,,1555,2026-05-23,gtfs
11581,16508-1,Iru,,59.46178,24.90436,,,,11581,2026-05-23,gtfs
10103,18624-1,Kõlviku tee,,59.48375,24.8848,,,,10103,2026-05-23,gtfs
10104,18625-1,Kõlviku tee,,59.48447,24.88426,,,,10104,2026-05-23,gtfs
1560,18615-1,Laiaküla,,59.47007,24.90236,,,,1560,2026-05-23,gtfs
1561,18616-1,Laiaküla,,59.46911,24.90283,,,,1561,2026-05-23,gtfs
1552,18607-1,Liilia tee,,59.48607,24.88224,,,,1552,2026-05-23,gtfs
1553,18608-1,Liilia tee,,59.48629,24.8823,,,,1553,2026-05-23,gtfs
3097,19008-1,Mähe aedlinn,,59.48981,24.88048,,,,3097,2026-05-23,gtfs
1556,18611-1,Pärnamäe tee,,59.47453,24.8964,,,,1556,2026-05-23,gtfs
1557,18612-1,Pärnamäe tee,,59.47297,24.89849,,,,1557,2026-05-23,gtfs
1558,18613-1,Pärnamäe tee,,59.47483,24.8964,,,,1558,2026-05-23,gtfs
1559,18614-1,Pärnamäe tee,,59.47208,24.89935,,,,1559,2026-05-23,gtfs
1515,17901-1,Lillepi,,59.46066,24.81761,,,,1515,2026-05-23,gtfs
1516,17902-1,Lillepi,,59.46075,24.81995,,,,1516,2026-05-23,gtfs
14391,17910-1,Lillepi park,,59.46053,24.81897,,,,14391,2026-05-23,gtfs
142463,12705-1,Mälestusvälja,,59.45745,24.8119,,,,5920,2026-05-23,gtfs
1521,17907-1,Rummu,,59.4636,24.82708,,,,1521,2026-05-23,gtfs
1522,17908-1,Rummu,,59.4643,24.82936,,,,1522,2026-05-23,gtfs
14379,17909-1,Rummukõrtsi,,59.46213,24.82507,,,,14379,2026-05-23,gtfs
157945,18305-1,Puhkekodu tee,,59.45962,24.87755,,,,5820,2026-05-23,gtfs
1581,19003-1,Aianduse tee,,59.48839,24.87074,,,,1581,2026-05-23,gtfs
1582,19004-1,Aianduse tee,,59.48845,24.87149,,,,1582,2026-05-23,gtfs
1573,18902-1,Hämar tee,,59.47858,24.84882,,,,1573,2026-05-23,gtfs
1574,18903-1,Hämar tee,,59.4792,24.85033,,,,1574,2026-05-23,gtfs
1577,18906-1,Küüvitsa tee,,59.48332,24.85954,,,,1577,2026-05-23,gtfs
1578,18907-1,Küüvitsa tee,,59.48373,24.86021,,,,1578,2026-05-23,gtfs
1575,18904-1,Mähe,,59.48007,24.85434,,,,1575,2026-05-23,gtfs
1576,18905-1,Mähe,,59.48029,24.85507,,,,1576,2026-05-23,gtfs
1584,19006-1,Mähe aedlinn,,59.491,24.88122,,,,1584,2026-05-23,gtfs
1585,19007-1,Mähe aedlinn,,59.49072,24.87884,,,,1585,2026-05-23,gtfs
1579,19001-1,Oblika tee,,59.487,24.86525,,,,1579,2026-05-23,gtfs
1580,19002-1,Oblika tee,,59.4871,24.86539,,,,1580,2026-05-23,gtfs
3993,19009-1,Pojengi tee,,59.48974,24.87594,,,,3993,2026-05-23,gtfs
1544,18509-1,Randvere tee,,59.47404,24.83861,,,,1544,2026-05-23,gtfs
1566,18801-1,Aia tee,,59.48941,24.83555,,,,1566,2026-05-23,gtfs
1567,18802-1,Aia tee,,59.48978,24.83544,,,,1567,2026-05-23,gtfs
1570,18805-1,Merivälja,,59.49661,24.82792,,,,1570,2026-05-23,gtfs
1571,18806-1,Merivälja,,59.49716,24.82877,,,,1571,2026-05-23,gtfs
1568,18803-1,Tuule tee,,59.49211,24.82922,,,,1568,2026-05-23,gtfs
1569,18807-1,Tuule tee,,59.49272,24.82891,,,,1569,2026-05-23,gtfs
10684,18908-1,Kastevarre tee,,59.48859,24.85895,,,,10684,2026-05-23,gtfs
10682,18910-1,Merivälja pansion,,59.48905,24.84983,,,,10682,2026-05-23,gtfs
1532,18301-1,Kose,,59.45802,24.86241,,,,1532,2026-05-23,gtfs
1534,18303-1,Metsakooli tee,,59.46193,24.8748,,,,1534,2026-05-23,gtfs
1533,18302-1,Nurmiku tee,,59.45954,24.86815,,,,1533,2026-05-23,gtfs
135634,10615-1,Miinisadam,,59.45095,24.72176,,,,4560,2026-05-23,gtfs
1191,09810-1,Erika,,59.45212,24.71671,,,,1191,2026-05-23,gtfs
1182,09801-1,Väike-Erika,,59.45006,24.71434,,,,1182,2026-05-23,gtfs
135628,10604-1,Kalarand,,59.4467,24.74644,,,,4554,2026-05-23,gtfs
135629,10605-1,Kalarand,,59.44569,24.74764,,,,4555,2026-05-23,gtfs
135630,10611-1,Lennusadam,,59.45029,24.73642,,,,4556,2026-05-23,gtfs
135631,10612-1,Lennusadam,,59.44986,24.73784,,,,4557,2026-05-23,gtfs
135635,10616-1,Miinisadam,,59.45088,24.72357,,,,4561,2026-05-23,gtfs
135632,10613-1,Noblessneri,,59.45123,24.72657,,,,4558,2026-05-23,gtfs
135633,10614-1,Noblessneri,,59.45101,24.72788,,,,4559,2026-05-23,gtfs
1174,09602-1,Kari,,59.44812,24.69661,,,,1174,2026-05-23,gtfs
146741,09705-1,Helme,,59.44029,24.69903,,,,6146,2026-05-23,gtfs
1203,10003-1,Kolde puiestee,,59.43985,24.7094,,,,1203,2026-05-23,gtfs
1196,09903-1,Maisi,,59.44119,24.71298,,,,1196,2026-05-23,gtfs
1204,10004-1,Maisi,,59.44085,24.71322,,,,1204,2026-05-23,gtfs
155058,09707-1,Rannapargi,,59.44177,24.68748,,,,5697,2026-05-23,gtfs
1183,09802-1,Angerja,,59.45006,24.70975,,,,1183,2026-05-23,gtfs
1184,09803-1,Angerja,,59.45032,24.70946,,,,1184,2026-05-23,gtfs
1234,10801-1,Balti jaam,,59.44109,24.73788,,,,1234,2026-05-23,gtfs
1624,21101-1,Balti jaam,,59.44105,24.73843,,,,1624,2026-05-23,gtfs
1148,09005-1,Kopli,,59.46121,24.66793,,,,1148,2026-05-23,gtfs
1149,09006-1,Kopli,,59.46116,24.66757,,,,1149,2026-05-23,gtfs
1151,09007-2,Kopli,,59.46105,24.66963,,,,1151,2026-05-23,gtfs
138369,10404-1,Krulli,,59.44604,24.71738,,,,5658,2026-05-23,gtfs
138370,10405-1,Krulli,,59.44625,24.71702,,,,5659,2026-05-23,gtfs
1157,09106-1,Maleva,,59.45511,24.68961,,,,1157,2026-05-23,gtfs
1158,09107-1,Maleva,,59.45513,24.68907,,,,1158,2026-05-23,gtfs
138478,09405-1,Maleva,,59.45509,24.68924,,,,5692,2026-05-23,gtfs
1152,09101-1,Marati,,59.4573,24.67656,,,,1152,2026-05-23,gtfs
138222,09108-1,Marati,,59.4581,24.67552,,,,1774,2026-05-23,gtfs
138223,09109-1,Marati,,59.45783,24.67583,,,,3666,2026-05-23,gtfs
138473,09110-1,Marati,,59.45804,24.67541,,,,5690,2026-05-23,gtfs
138367,10803-1,Salme,,59.44193,24.7291,,,,5656,2026-05-23,gtfs
138368,10804-1,Salme,,59.44209,24.72867,,,,5657,2026-05-23,gtfs
1144,09001-1,Sepa,,59.46045,24.67005,,,,1144,2026-05-23,gtfs
1145,09002-1,Sepa,,59.45953,24.67216,,,,1145,2026-05-23,gtfs
1146,09003-1,Sepa,,59.45979,24.67187,,,,1146,2026-05-23,gtfs
138474,09008-1,Sepa,,59.45974,24.67175,,,,5691,2026-05-23,gtfs
1153,09102-1,Sirbi,,59.45466,24.68277,,,,1153,2026-05-23,gtfs
1154,09103-1,Sirbi,,59.45502,24.68132,,,,1154,2026-05-23,gtfs
1155,09104-1,Sirbi,,59.45489,24.68169,,,,1155,2026-05-23,gtfs
1156,09105-1,Sirbi,,59.45527,24.6809,,,,1156,2026-05-23,gtfs
1185,09804-1,Sitsi,,59.45306,24.70464,,,,1185,2026-05-23,gtfs
1186,09805-1,Sitsi,,59.45332,24.70437,,,,1186,2026-05-23,gtfs
1220,10403-1,Telliskivi,,59.44165,24.73218,,,,1220,2026-05-23,gtfs
1235,10802-1,Telliskivi,,59.4416,24.73275,,,,1235,2026-05-23,gtfs
1218,10401-1,Volta,,59.44399,24.72246,,,,1218,2026-05-23,gtfs
1219,10402-1,Volta,,59.44421,24.72213,,,,1219,2026-05-23,gtfs
1172,09505-1,Kari,,59.4488,24.69633,,,,1172,2026-05-23,gtfs
